Lufthygienisches Überwachungssystem Niedersachsen;
Osnabrück (Verkehrsstation);;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Kohlenmonoxid;;Temperatur;;Luftdruck;;Relative Feuchte;;
Datum;Uhrzeit;µg/m³;Status;µg/m³;Status;µg/m³;Status;mg/m³;Status;°C;Status;hPa;Status;%;Status;
17.03.2019;02:00;9,972; ;11,755;;17,183;;0,30256;E;10,60;;989,6;;71,9;;
17.03.2019;03:00;9,895; ;10,628;;13,987;;0,28982;E;10,57;;988,6;;70,9;;
17.03.2019;04:00;9,793; ;8,997;;12,151;;0,27386;E;10,57;;987,7;;68,3;;
17.03.2019;05:00;9,716; ;9,302;;11,979;;0,25832;E;10,47;;987,1;;68,9;;
17.03.2019;06:00;9,841; ;10,644;;15,369;;0,24068;E;10,15;;986,9;;72,6;;
17.03.2019;07:00;10,084; ;9,824;;12,651;;0,22307;E;8,84;;987,3;;85,2;;
17.03.2019;08:00;10,333; ;12,017;;15,512;;0,21776;E;8,15;;987,6;;92,2;;
17.03.2019;09:00;10,168; ;9,468;;14,791;;0,21962;E;6,87;;988,9;;94,0;;
17.03.2019;10:00;9,729; ;21,861;;41,030;;0,23074;E;5,90;;990,1;;94,0;;
17.03.2019;11:00;9,318; ;19,634;;38,943;;0,24044;E;6,55;;990,9;;88,5;;
17.03.2019;12:00;9,115; ;23,041;;46,892;;0,25122;E;7,21;;991,3;;84,9;;
17.03.2019;13:00;8,976; ;21,377;;48,297;;0,26332;E;7,97;;991,7;;80,0;;
17.03.2019;14:00;8,751; ;14,500;;31,651;;0,26638;E;9,49;;992,3;;62,1;;
17.03.2019;15:00;8,586; ;24,737;;48,547;;0,26956;E;9,06;;993,3;;63,2;;
17.03.2019;16:00;8,474; ;24,108;;47,806;;0,27532;E;8,08;;994,2;;71,4;;
17.03.2019;17:00;8,413; ;22,975;;44,782;;0,27513;E;7,93;;994,8;;68,8;;
17.03.2019;18:00;8,417; ;32,722;;70,534;;0,27743;E;8,41;;995,5;;62,6;;
17.03.2019;19:00;8,450; ;35,279;;66,323;;0,27999;E;7,63;;996,3;;59,8;;
17.03.2019;20:00;8,537; ;42,229;;86,228;;0,29268;E;6,92;;997,1;;62,4;;
17.03.2019;21:00;8,607; ;35,473;;60,755;;0,29341;E;6,11;;997,8;;63,7;;
17.03.2019;22:00;8,625; ;27,473;;49,734;;0,29562;E;5,52;;998,4;;67,7;;
17.03.2019;23:00;8,565; ;;*;;*;0,28460;E;5,16;;999,0;;71,5;;
18.03.2019;00:00;8,463; ;9,944;;14,423;;0,26771;E;4,52;;999,6;;76,3;;
18.03.2019;01:00;8,415; ;9,071;;12,038;;0,26046;E;3,87;;999,8;;79,5;;
18.03.2019;02:00;8,477; ;8,824;;9,974;;0,23931;E;3,71;;1000,0;;82,2;;
18.03.2019;03:00;8,683; ;11,252;;14,591;;0,21817;E;3,97;;1000,4;;86,1;;
18.03.2019;04:00;8,819; ;9,789;;12,071;;0,18838;E;3,36;;1000,9;;93,0;;
18.03.2019;05:00;8,831; ;13,524;;17,184;;0,16944;E;3,22;;1001,2;;94,2;;
18.03.2019;06:00;8,758; ;25,133;;52,483;;0,17608;E;3,58;;1001,7;;94,5;;
18.03.2019;07:00;8,887; ;33,980;;85,201;;0,20745;E;3,97;;1002,3;;92,7;;
18.03.2019;08:00;9,094; ;54,176;;153,341;;0,26493;E;4,40;;1003,3;;90,0;;
18.03.2019;09:00;9,592; ;59,597;;149,735;;0,30703;E;5,25;;1004,3;;85,0;;
18.03.2019;10:00;10,228; ;38,811;;178,263;;0,33433;E;6,44;;1005,2;;78,9;;
18.03.2019;11:00;10,737; ;27,088;;78,164;;0,35043;E;8,61;;1005,9;;63,7;;
18.03.2019;12:00;10,997; ;32,564;;85,079;;0,36286;E;7,95;;1006,5;;63,8;;
18.03.2019;13:00;11,310; ;39,012;;100,646;;0,38637;E;6,36;;1007,4;;80,8;;
18.03.2019;14:00;11,735; ;32,815;;77,658;;0,38182;E;7,28;;1007,9;;74,1;;
18.03.2019;15:00;12,102; ;40,979;;107,408;;0,37722;E;6,93;;1008,2;;75,6;;
18.03.2019;16:00;12,482; ;44,103;;110,994;;0,35699;E;7,37;;1008,4;;69,9;;
18.03.2019;17:00;12,851; ;41,547;;100,358;;0,33799;E;7,99;;1009,1;;60,2;;
18.03.2019;18:00;13,155; ;37,635;;95,524;;0,33891;E;7,51;;1010,1;;59,9;;
18.03.2019;19:00;13,447; ;37,993;;81,815;;0,34566;E;6,10;;1011,0;;67,7;;
18.03.2019;20:00;13,785; ;59,335;;128,209;;0,37158;E;5,68;;1011,8;;71,0;;
18.03.2019;21:00;14,392; ;47,352;;87,930;;0,36961;E;5,16;;1012,5;;73,4;;
18.03.2019;22:00;15,025; ;37,203;;74,189;;0,37575;E;4,66;;1013,3;;76,7;;
18.03.2019;23:00;15,838; ;40,960;;79,005;;0,37685;E;3,97;;1014,0;;80,3;;
19.03.2019;00:00;16,594; ;;*;;*;0,36336;E;3,33;;1014,4;;84,3;;
19.03.2019;01:00;17,307; ;25,510;;31,275;;0,35187;E;2,55;;1014,8;;88,0;;
19.03.2019;02:00;18,059; ;32,068;;42,711;;0,33385;E;2,20;;1015,2;;90,3;;
19.03.2019;03:00;18,670; ;35,097;;45,267;;0,32510;E;2,06;;1015,6;;91,7;;
19.03.2019;04:00;19,213; ;32,321;;43,807;;0,30718;E;1,79;;1016,0;;92,8;;
19.03.2019;05:00;19,621; ;36,665;;56,786;;0,29156;E;1,36;;1016,4;;94,3;;
19.03.2019;06:00;20,077; ;57,330;;140,154;;0,31297;E;1,27;;1016,8;;94,9;;
19.03.2019;07:00;20,960; ;73,239;;239,174;;0,36308;E;1,40;;1017,3;;95,4;;
19.03.2019;08:00;21,320; ;85,729;;362,586;;0,46876;E;2,06;;1018,1;;94,4;;
19.03.2019;09:00;21,857; ;67,785;;234,243;;0,52012;E;4,45;;1018,7;;86,6;;
19.03.2019;10:00;22,042; ;60,938;;181,081;;0,57988;E;9,39;;1019,2;;66,6;;
19.03.2019;11:00;22,131; ;48,096;;118,748;;0,59087;E;9,55;;1019,5;;60,0;;
19.03.2019;12:00;22,243; ;49,330;;127,198;;0,59300;E;9,56;;1019,9;;53,1;;
19.03.2019;13:00;22,350; ;56,155;;125,386;;0,60486; ;9,31;;1020,0;;51,1;;
19.03.2019;14:00;22,463; ;47,315;;129,878;;0,58340;E;9,46;;1020,1;;48,1;;
19.03.2019;15:00;22,541; ;43,297;;103,472;;0,52388;E;10,19;;1020,0;;43,5;;
19.03.2019;16:00;22,565; ;45,148;;119,122;;0,42878;E;10,37;;1020,1;;44,2;;
19.03.2019;17:00;22,683; ;74,422;;186,082;;0,41575;E;10,01;;1020,3;;47,4;;
19.03.2019;18:00;22,832; ;59,974;;137,955;;0,39246;E;9,88;;1020,4;;48,9;;
19.03.2019;19:00;23,160; ;78,578;;175,417;;0,43164;E;9,03;;1020,8;;52,8;;
19.03.2019;20:00;23,826; ;80,890;;168,225;;0,47102;E;7,67;;1021,2;;59,6;;
19.03.2019;21:00;24,270; ;78,961;;153,811;;0,51484;E;6,22;;1021,8;;67,0;;
19.03.2019;22:00;24,985; ;83,227;;250,007;;0,58929;E;5,63;;1022,3;;71,6;;
19.03.2019;23:00;25,626; ;80,492;;275,717;;0,68202; ;5,09;;1022,8;;74,6;;
20.03.2019;00:00;26,249; ;65,096;;192,850;;0,72467; ;4,21;;1022,7;;78,3;;
20.03.2019;01:00;26,642; ;;*;;*;0,74431; ;3,57;;1022,7;;81,5;;
20.03.2019;02:00;26,812; ;61,162;;135,845;;0,74573; ;3,39;;1022,9;;81,9;;
20.03.2019;03:00;27,354; ;59,430;;101,930;;0,71750; ;3,20;;1022,9;;82,3;;
20.03.2019;04:00;28,068; ;56,653;;91,898;;0,69695; ;3,11;;1022,8;;82,9;;
20.03.2019;05:00;28,925; ;55,033;;114,614;;0,66925; ;3,00;;1022,8;;84,5;;
20.03.2019;06:00;29,740; ;57,410;;137,984;;0,64871; ;3,82;;1022,8;;82,0;;
20.03.2019;07:00;30,143; ;91,811;;385,692;;0,63688; ;3,92;;1023,1;;82,1;;
20.03.2019;08:00;30,900; ;77,558;;348,264;;0,70646; ;4,75;;1023,3;;79,3;;
20.03.2019;09:00;31,196; ;75,290;;226,807;;0,71911; ;7,41;;1023,7;;68,3;;
20.03.2019;10:00;31,662; ;67,053;;181,347;;0,72452; ;8,96;;1024,4;;62,5;;
20.03.2019;11:00;32,351; ;61,351;;181,361;;0,74629; ;9,13;;1024,4;;64,4;;
20.03.2019;12:00;33,191; ;53,510;;141,098;;0,74682; ;10,41;;1024,4;;64,0;;
20.03.2019;13:00;34,001; ;60,274;;170,178;;0,76711; ;11,47;;1024,7;;64,7;;
20.03.2019;14:00;34,580; ;68,405;;202,635;;0,75398; ;11,78;;1025,0;;65,0;;
20.03.2019;15:00;34,970; ;57,780;;150,948;;0,71350; ;11,98;;1024,9;;67,9;;
20.03.2019;16:00;35,326; ;63,652;;160,548;;0,62775; ;11,48;;1024,9;;72,9;;
20.03.2019;17:00;35,649; ;63,831;;171,473;;0,60720; ;11,57;;1024,7;;72,9;;
20.03.2019;18:00;35,985; ;70,170;;175,950;;0,61684; ;11,39;;1024,8;;74,4;;
20.03.2019;19:00;36,199; ;71,487;;169,473;;0,64129; ;10,82;;1025,0;;76,7;;
20.03.2019;20:00;36,094; ;69,759;;161,261;;0,67163; ;10,52;;1025,3;;78,4;;
20.03.2019;21:00;35,952; ;55,200;;122,899;;0,67323; ;10,46;;1025,6;;78,8;;
20.03.2019;22:00;35,660; ;54,475;;118,046;;0,65948; ;10,47;;1025,7;;79,4;;
20.03.2019;23:00;35,622; ;45,256;;87,087;;0,64992; ;10,46;;1025,7;;80,4;;
21.03.2019;00:00;35,966; ;36,431;;58,214;;0,63693; ;10,25;;1026,0;;81,7;;
21.03.2019;01:00;36,812; ;35,909;;51,044;;0,59875;E;10,10;;1026,0;;83,2;;
21.03.2019;02:00;38,118; ;;*;;*;0,55311;E;9,98;;1025,9;;84,7;;
21.03.2019;03:00;39,479; ;25,541;;33,505;;0,48964;E;9,97;;1025,6;;85,5;;
21.03.2019;04:00;40,519; ;26,413;;37,058;;0,43542;E;9,90;;1025,3;;85,7;;
21.03.2019;05:00;41,253; ;28,630;;40,694;;0,40181;E;9,86;;1025,4;;85,8;;
21.03.2019;06:00;41,764; ;46,553;;113,913;;0,40775;E;9,79;;1025,4;;86,1;;
21.03.2019;07:00;42,313; ;47,747;;188,092;;0,43578;E;9,83;;1025,7;;85,5;;
21.03.2019;08:00;42,842; ;65,438;;305,410;;0,53694;E;10,09;;1026,0;;83,7;;
21.03.2019;09:00;43,352; ;65,329;;266,207;;0,60074; ;10,53;;1026,1;;79,7;;
21.03.2019;10:00;43,659; ;48,456;;148,603;;0,63642; ;12,60;;1026,1;;69,4;;
21.03.2019;11:00;43,433; ;54,869;;163,163;;0,70749; ;14,68;;1026,2;;60,4;;
21.03.2019;12:00;43,072; ;50,981;;129,757;;0,74624; ;14,87;;1026,1;;59,5;;
21.03.2019;13:00;42,910; ;52,596;;127,702;;0,77652; ;15,36;;1025,9;;57,6;;
21.03.2019;14:00;43,242; ;41,046;;118,089;;0,76828; ;15,39;;1025,5;;58,0;;
21.03.2019;15:00;44,024; ;59,723;;140,551;;0,74458; ;15,74;;1025,1;;57,9;;
21.03.2019;16:00;44,861; ;62,348;;151,153;;0,66138; ;15,66;;1024,6;;58,4;;
21.03.2019;17:00;45,373; ;69,418;;175,688;;0,64811; ;15,78;;1024,5;;57,9;;
21.03.2019;18:00;45,833; ;96,201;;220,791;;0,66649; ;15,44;;1024,4;;59,1;;
21.03.2019;19:00;46,322; ;89,061;;198,993;;0,68649; ;14,58;;1024,4;;63,7;;
21.03.2019;20:00;46,809; ;94,996;;246,148;;0,72716; ;13,39;;1024,6;;69,4;;
21.03.2019;21:00;47,467; ;81,256;;179,506;;0,77758; ;11,97;;1024,7;;75,8;;
21.03.2019;22:00;48,122; ;73,166;;199,698;;0,83717; ;10,76;;1024,9;;80,8;;
21.03.2019;23:00;48,476; ;72,501;;196,218;;0,86630; ;9,74;;1024,9;;84,5;;
22.03.2019;00:00;49,640; ;48,773;;80,755;;0,83891; ;9,13;;1025,0;;90,1;;
22.03.2019;01:00;50,689; ;37,878;;55,428;;0,79087; ;8,65;;1024,8;;92,8;;
22.03.2019;02:00;51,145; ;35,865;;48,758;;0,74018; ;8,21;;1024,5;;94,2;;
22.03.2019;03:00;51,135; ;;*;;*;0,65135; ;7,73;;1024,2;;95,7;;
22.03.2019;04:00;51,150; ;29,290;;43,010;;0,57340;E;7,09;;1024,1;;97,2;;
22.03.2019;05:00;50,825; ;24,897;;31,786;;0,48292;E;6,41;;1023,8;;99,9;;
22.03.2019;06:00;50,250; ;29,222;;54,645;;0,39983;E;5,94;;1023,4;;100,0;;
22.03.2019;07:00;49,490; ;31,860;;94,105;;0,35471;E;5,68;;1023,7;;100,0;;
22.03.2019;08:00;48,826; ;38,613;;171,249;;0,38357;E;5,69;;1024,1;;100,0;;
22.03.2019;09:00;48,451; ;34,629;;144,792;;0,40343;E;6,07;;1024,1;;99,8;;
22.03.2019;10:00;48,588; ;37,974;;149,833;;0,42929;E;9,95;;1023,5;;87,8;;
22.03.2019;11:00;49,382; ;36,856;;95,351;;0,44062;E;14,71;;1023,1;;69,1;;
22.03.2019;12:00;49,554; ;39,728;;89,679;;0,46488;E;17,68;;1022,5;;54,8;;
22.03.2019;13:00;48,964; ;54,376;;110,966;;0,50486;E;18,03;;1021,6;;47,6;;
22.03.2019;14:00;47,924; ;67,138;;155,153;;0,52973;E;18,77;;1020,8;;43,0;;
22.03.2019;15:00;46,659; ;61,576;;129,123;;0,53083;E;19,01;;1020,1;;41,3;;
22.03.2019;16:00;45,272; ;79,662;;174,187;;0,51220;E;19,57;;1019,4;;38,9;;
22.03.2019;17:00;44,115; ;72,477;;163,769;;0,53167;E;19,56;;1018,8;;38,9;;
22.03.2019;18:00;43,019; ;82,516;;164,192;;0,55231;E;19,14;;1018,3;;40,9;;
22.03.2019;19:00;41,977; ;105,307;;231,436;;0,63710; ;18,08;;1018,0;;45,1;;
22.03.2019;20:00;41,076; ;120,881;;419,394;;0,78519; ;16,01;;1018,0;;54,5;;
22.03.2019;21:00;40,362; ;101,804;;372,950;;0,91913; ;14,30;;1018,0;;62,7;;
22.03.2019;22:00;39,774; ;89,940;;380,247;;1,09416; ;12,89;;1017,9;;69,7;;
22.03.2019;23:00;39,210; ;78,855;;287,945;;1,21285; ;11,64;;1017,8;;74,2;;
23.03.2019;00:00;37,999; ;73,595;;287,091;;1,32967; ;10,57;;1017,6;;78,4;;
23.03.2019;01:00;37,378; ;73,247;;300,828;;1,42427; ;10,03;;1017,5;;80,8;;
23.03.2019;02:00;35,740; ;64,983;;153,383;;1,41387; ;9,54;;1017,7;;80,6;;
23.03.2019;03:00;35,856; ;42,679;;67,703;;1,32825; ;9,19;;1018,0;;82,2;;
23.03.2019;04:00;37,098; ;;*;;*;1,15661; ;7,97;;1018,5;;87,9;;
23.03.2019;05:00;38,279; ;19,950;;31,516;;0,98657; ;7,17;;1018,9;;89,8;;
23.03.2019;06:00;40,459; ;22,299;;40,759;;0,79031; ;6,84;;1019,2;;89,5;;
23.03.2019;07:00;42,971; ;21,399;;38,401;;0,64676; ;6,37;;1019,9;;89,8;;
23.03.2019;08:00;44,831; ;33,657;;69,814;;0,50101;E;6,70;;1020,5;;88,8;;
23.03.2019;09:00;46,175; ;35,440;;83,229;;0,36730;E;7,33;;1020,6;;85,8;;
23.03.2019;10:00;47,021; ;49,558;;129,386;;0,35256;E;8,72;;1020,8;;80,8;;
23.03.2019;11:00;47,358; ;43,122;;111,761;;0,35639;E;9,88;;1021,1;;76,7;;
23.03.2019;12:00;48,420; ;43,087;;109,064;;0,36789;E;11,39;;1021,3;;71,9;;
23.03.2019;13:00;50,021; ;42,241;;116,424;;0,38587;E;12,15;;1021,3;;70,1;;
23.03.2019;14:00;51,618; ;36,796;;98,921;;0,39928;E;12,71;;1021,5;;68,4;;
23.03.2019;15:00;53,066; ;38,888;;117,082;;0,43520;E;12,87;;1021,5;;68,0;;
23.03.2019;16:00;54,542; ;39,271;;101,296;;0,46329;E;12,61;;1021,6;;70,2;;
23.03.2019;17:00;56,045; ;36,235;;94,546;;0,47315;E;12,09;;1021,8;;75,6;;
23.03.2019;18:00;56,958; ;33,562;;65,029;;0,45648;E;10,95;;1022,0;;84,1;;
23.03.2019;19:00;56,907; ;28,417;;44,668;;0,43201;E;9,97;;1022,2;;83,8;;
23.03.2019;20:00;56,661; ;44,015;;75,243;;0,41517;E;9,29;;1022,6;;84,3;;
23.03.2019;21:00;56,100; ;44,976;;64,755;;0,39691;E;8,70;;1022,9;;84,8;;
23.03.2019;22:00;55,209; ;35,197;;51,549;;0,37234;E;8,24;;1023,0;;81,8;;
23.03.2019;23:00;54,409; ;20,488;;24,328;;0,32577;E;7,52;;1023,0;;86,2;;
24.03.2019;00:00;53,035; ;15,245;;18,405;;0,27895;E;6,69;;1022,9;;83,9;;
24.03.2019;01:00;50,927; ;14,464;;15,865;;0,24432;E;5,73;;1022,5;;84,3;;
24.03.2019;02:00;50,098; ;20,471;;23,056;;0,22344;E;5,20;;1022,4;;87,1;;
24.03.2019;03:00;47,652; ;26,969;;31,283;;0,22086;E;4,65;;1022,0;;89,8;;
24.03.2019;04:00;44,398; ;29,470;;39,944;;0,21151;E;4,33;;1021,8;;91,9;;
24.03.2019;05:00;41,946; ;;*;;*;0,19997;E;4,35;;1021,3;;92,1;;
24.03.2019;06:00;38,914; ;17,117;;19,835;;0,18797;E;4,07;;1021,0;;93,6;;
24.03.2019;07:00;35,553; ;17,784;;20,970;;0,18823;E;3,64;;1020,9;;96,5;;
24.03.2019;08:00;32,759; ;14,021;;16,835;;0,19104;E;4,05;;1020,5;;90,8;;
24.03.2019;09:00;30,434; ;8,863;;11,708;;0,18968;E;5,15;;1020,4;;82,5;;
24.03.2019;10:00;28,326; ;11,626;;16,968;;0,18697;E;8,43;;1020,1;;66,5;;
24.03.2019;11:00;26,422; ;13,857;;22,640;;0,18772;E;9,46;;1019,6;;57,5;;
24.03.2019;12:00;24,468; ;15,958;;26,908;;0,18388;E;9,27;;1019,0;;52,9;;
24.03.2019;13:00;22,544; ;21,560;;40,348;;0,18215;E;9,96;;1018,6;;44,9;;
24.03.2019;14:00;20,748; ;19,365;;39,871;;0,18920;E;10,13;;1018,1;;44,9;;
24.03.2019;15:00;19,185; ;25,161;;55,357;;0,20226;E;10,73;;1017,5;;43,4;;
24.03.2019;16:00;17,879; ;27,307;;54,707;;0,22111;E;10,59;;1016,8;;47,8;;
24.03.2019;17:00;16,450; ;29,882;;69,046;;0,23774;E;10,88;;1016,3;;44,7;;
24.03.2019;18:00;15,662; ;32,163;;67,819;;0,26007;E;10,27;;1015,9;;48,7;;
24.03.2019;19:00;15,734; ;36,355;;74,467;;0,27983;E;9,39;;1015,6;;53,4;;
24.03.2019;20:00;15,728; ;39,976;;86,434;;0,30952;E;8,42;;1015,3;;56,6;;
24.03.2019;21:00;15,712; ;31,802;;59,484;;0,33289;E;7,38;;1015,3;;59,8;;
24.03.2019;22:00;15,790; ;49,499;;90,192;;0,35901;E;6,74;;1014,8;;64,4;;
24.03.2019;23:00;15,728; ;32,029;;51,570;;0,35939;E;6,19;;1014,3;;69,1;;
25.03.2019;00:00;15,830; ;36,406;;50,240;;0,35094;E;5,22;;1013,5;;72,9;;
25.03.2019;01:00;15,871; ;14,093;;19,216;;0,33900;E;4,70;;1012,3;;73,7;;
25.03.2019;02:00;15,837; ;9,948;;12,683;;0,32030;E;5,05;;1011,0;;71,7;;
25.03.2019;03:00;15,760; ;9,686;;11,049;;0,30066;E;5,34;;1009,7;;70,7;;
25.03.2019;04:00;15,650; ;10,460;;11,897;;0,27273;E;5,30;;1008,9;;81,5;;
25.03.2019;05:00;15,060; ;11,088;;16,251;;0,25216;E;4,26;;1009,0;;88,9;;
25.03.2019;06:00;14,333; ;63,084;;116,713;;0,24542;E;3,56;;1008,9;;93,0;;
25.03.2019;07:00;13,775; ;68,071;;175,991;;0,27069;E;3,56;;1008,8;;92,4;;
25.03.2019;08:00;13,471; ;73,695;;190,814;;0,32105;E;4,55;;1008,4;;89,0;;
25.03.2019;09:00;13,255; ;53,183;;143,025;;0,35393;E;4,78;;1008,4;;90,7;;
25.03.2019;10:00;12,974; ;42,591;;108,554;;0,37273;E;5,42;;1008,6;;90,8;;
25.03.2019;11:00;12,834; ;27,776;;70,566;;0,38848;E;6,71;;1009,3;;85,1;;
25.03.2019;12:00;12,787; ;26,749;;66,559;;0,40038;E;7,42;;1010,2;;84,1;;
25.03.2019;13:00;12,880; ;34,982;;72,076;;0,41661;E;7,22;;1010,6;;80,4;;
25.03.2019;14:00;13,035; ;40,972;;80,494;;0,41046;E;7,74;;1010,9;;75,5;;
25.03.2019;15:00;13,109; ;54,764;;131,694;;0,40492;E;6,21;;1011,5;;91,8;;
25.03.2019;16:00;12,889; ;44,607;;91,927;;0,37294;E;6,16;;1012,1;;90,4;;
25.03.2019;17:00;12,791; ;56,850;;118,064;;0,37779;E;6,65;;1013,0;;87,9;;
25.03.2019;18:00;12,702; ;50,647;;107,727;;0,39740;E;7,30;;1014,0;;83,3;;
25.03.2019;19:00;12,555; ;37,039;;69,913;;0,42557;E;6,98;;1015,3;;76,2;;
25.03.2019;20:00;12,518; ;50,001;;92,944;;0,44454;E;6,09;;1016,4;;81,6;;
25.03.2019;21:00;12,537; ;43,709;;79,273;;0,45669;E;5,60;;1017,5;;83,4;;
25.03.2019;22:00;12,676; ;44,282;;82,611;;0,46544;E;5,21;;1018,3;;86,1;;
25.03.2019;23:00;12,801; ;;*;;*;0,45439;E;4,77;;1019,3;;89,0;;
26.03.2019;00:00;12,976; ;25,588;;34,659;;0,43980;E;4,28;;1019,9;;91,8;;
26.03.2019;01:00;13,707; ;15,904;;23,826;;0,40803;E;4,10;;1020,3;;93,5;;
26.03.2019;02:00;14,243; ;22,665;;28,484;;0,37149;E;4,18;;1020,5;;93,8;;
26.03.2019;03:00;14,769; ;30,550;;39,882;;0,33495;E;4,27;;1020,8;;93,1;;
26.03.2019;04:00;15,025; ;10,644;;14,072;;0,30535;E;4,41;;1020,8;;89,5;;
26.03.2019;05:00;15,692; ;12,700;;20,544;;0,27709;E;4,77;;1020,8;;82,5;;
26.03.2019;06:00;16,387; ;32,945;;70,282;;0,26554;E;5,01;;1020,8;;76,8;;
26.03.2019;07:00;17,110; ;67,776;;178,943;;0,29644;E;5,06;;1020,5;;78,3;;
26.03.2019;08:00;17,506; ;72,985;;241,908;;0,35130;E;5,54;;1020,7;;78,4;;
26.03.2019;09:00;17,809; ;72,093;;179,736;;0,39840;E;6,45;;1021,1;;77,1;;
26.03.2019;10:00;18,205; ;44,272;;104,379;;0,41640;E;6,84;;1021,3;;80,7;;
26.03.2019;11:00;18,686; ;47,094;;108,619;;0,42801;E;7,03;;1021,3;;80,9;;
26.03.2019;12:00;19,109; ;41,485;;109,887;;0,45792;E;7,27;;1021,0;;84,7;;
26.03.2019;13:00;19,695; ;53,455;;152,673;;0,49981;E;7,27;;1020,8;;90,5;;
26.03.2019;14:00;19,846; ;47,712;;125,945;;0,51487;E;7,84;;1020,7;;86,4;;
26.03.2019;15:00;20,028; ;47,338;;117,370;;0,49747;E;8,15;;1020,7;;86,3;;
26.03.2019;16:00;20,468; ;47,058;;127,815;;0,47959;E;8,29;;1020,7;;83,6;;
26.03.2019;17:00;20,981; ;68,504;;198,986;;0,47395;E;8,09;;1020,8;;86,6;;
26.03.2019;18:00;21,235; ;57,422;;138,881;;0,50642;E;7,67;;1020,9;;86,0;;
26.03.2019;19:00;21,674; ;73,712;;185,109;;0,56751;E;7,65;;1020,9;;87,5;;
26.03.2019;20:00;21,962; ;66,596;;153,401;;0,58947;E;7,43;;1021,4;;88,7;;
26.03.2019;21:00;22,488; ;57,200;;121,293;;0,60481; ;7,23;;1021,9;;90,0;;
26.03.2019;22:00;22,734; ;50,393;;111,021;;0,61983; ;7,00;;1022,1;;88,6;;
26.03.2019;23:00;23,095; ;38,682;;68,109;;0,61865; ;6,89;;1022,5;;85,1;;
27.03.2019;00:00;23,242; ;;*;;*;0,60006; ;6,76;;1022,5;;84,7;;
27.03.2019;01:00;23,175; ;36,240;;51,566;;0,56918;E;6,58;;1022,7;;86,8;;
27.03.2019;02:00;23,118; ;38,819;;52,150;;0,52609;E;6,08;;1022,7;;89,7;;
27.03.2019;03:00;23,252; ;52,531;;77,832;;0,46255;E;5,90;;1022,6;;91,6;;
27.03.2019;04:00;24,210; ;12,569;;15,412;;0,41622;E;6,10;;1022,7;;92,4;;
27.03.2019;05:00;24,896; ;12,111;;17,332;;0,36192;E;5,79;;1022,8;;91,6;;
27.03.2019;06:00;25,122; ;26,738;;62,404;;0,33218;E;5,53;;1023,1;;92,8;;
27.03.2019;07:00;25,323; ;48,238;;119,962;;0,33767;E;5,64;;1023,5;;93,3;;
27.03.2019;08:00;25,545; ;72,015;;216,644;;0,38519;E;6,14;;1023,8;;90,2;;
27.03.2019;09:00;25,624; ;58,604;;166,834;;0,41679;E;7,32;;1023,9;;84,3;;
27.03.2019;10:00;25,693; ;59,617;;152,931;;0,44276;E;9,77;;1024,1;;72,7;;
27.03.2019;11:00;25,476; ;44,969;;126,569;;0,46311;E;10,28;;1024,5;;67,7;;
27.03.2019;12:00;25,769; ;;*;;*;0,49320;E;11,15;;1024,7;;62,6;;
27.03.2019;13:00;25,826; ;51,655;;126,055;;0,53531;E;10,90;;1024,7;;60,7;;
27.03.2019;14:00;25,592; ;40,950;;103,317;;0,56214;E;11,55;;1024,4;;55,8;;
27.03.2019;15:00;25,527; ;50,500;;135,038;;0,57741;E;12,32;;1024,2;;54,9;;
27.03.2019;16:00;25,252; ;62,848;;169,005;;0,54502;E;12,42;;1024,1;;53,7;;
27.03.2019;17:00;24,848; ;69,795;;195,809;;0,54895;E;12,19;;1024,1;;53,0;;
27.03.2019;18:00;24,708; ;71,721;;222,416;;0,61675; ;11,70;;1024,0;;56,6;;
27.03.2019;19:00;24,394; ;75,772;;187,944;;0,64915; ;11,60;;1024,3;;59,9;;
27.03.2019;20:00;24,207; ;54,708;;111,508;;0,64267; ;10,96;;1024,6;;66,8;;
27.03.2019;21:00;23,929; ;53,732;;96,587;;0,62812; ;10,87;;1024,9;;69,2;;
27.03.2019;22:00;24,035; ;40,785;;70,498;;0,62196; ;10,51;;1025,1;;76,9;;
27.03.2019;23:00;23,888; ;43,508;;79,678;;0,62468; ;10,01;;1025,3;;81,0;;
28.03.2019;00:00;23,865; ;38,059;;63,602;;0,60230; ;9,70;;1025,5;;79,9;;
28.03.2019;01:00;23,519; ;;*;;*;0,57682;E;9,40;;1025,6;;79,6;;
28.03.2019;02:00;23,181; ;64,832;;117,831;;0,51235;E;9,19;;1025,5;;80,6;;
28.03.2019;03:00;22,687; ;17,753;;21,587;;0,46678;E;8,85;;1025,4;;81,7;;
28.03.2019;04:00;21,971; ;10,752;;18,077;;0,42948;E;8,62;;1025,5;;84,2;;
28.03.2019;05:00;21,558; ;18,527;;29,544;;0,40386;E;8,30;;1025,7;;86,2;;
28.03.2019;06:00;21,745; ;45,100;;110,054;;0,42378;E;8,11;;1025,9;;87,6;;
28.03.2019;07:00;22,024; ;65,771;;212,674;;0,43653;E;8,07;;1026,1;;87,6;;
28.03.2019;08:00;22,399; ;75,226;;267,969;;0,51343;E;8,59;;1026,6;;85,3;;
28.03.2019;09:00;23,118; ;63,686;;186,051;;0,54096;E;9,67;;1026,8;;79,4;;
